,학교명,위치,학생수,예산(만원),매칭교과,강좌명,활동목표,위도,경도
458,성의여자중학교,김천시,102.0,1432.0,영어,World Changers (내가 바꾸는 세계),"
1. 요즘 전 세계의 환경, 역사, 사회 등의 여러 가지 이슈와 문제를 인식한다. 
2. 올바른 세계 시민으로서 더 나은 세계를 위한 방법을 고민한다.
3. UCC, 팜플렛, 에세이 등의 다양한 방법으로 자신의 의견을 영어로 표현하고 알린다.",36.11961289,128.1133186
459,성의여자중학교,김천시,102.0,1432.0,과학,보이지 않는 세계를 찾아서Ⅵ & 하늘을 날아라,"
1. 식물이 하나의 개체가 되기 위한 단계별의 관찰을 통해 유기적 구성단계를 설명할 수 있다.
2. 식물의 흡수, 이동을 하기 위한 구조와 기능을 현미경으로 확인하여 특징을 비교, 설명할 수 있다.
3. 우리 주변의 작은 동물과 혈액을 관찰하고 이들이 어떤 방식으로 환경에 적응하여 살아가고 있는지에 대해 서로 토론하고 발표할 수 있다.
4. 혈액의 관찰실험과 오징어의 소화관을 해부하여 관찰하고 그 기능과 원리를 안다.
5. 우리가 보는 사인펜의 색소분리를 통하여 혼합물을 분리하는 반법과 컴퓨터용 사인펜의 원리를 이해한다.
6. 항공기의 간단한 비행원리 및 제작, 드론 날려보기",36.11961289,128.1133186
460,성의여자중학교,김천시,102.0,1432.0,정보,4차 산업혁명의 핵심인 소프트웨어 자격의 품격,"
1. 4차 산업혁명으로 빠르게 변화하는 시대에 맞는 정보 소양을 갖추게 한다.
2. 자격증 취득을 목표로 실질적이고 체계적인 교육과정을 마련하여 실습에 임할 수 있도록 한다.",36.11961289,128.1133186
461,아포중학교,김천시,32.0,900.0,국어,함께연극반,"
 1. 연극에 대한 이해를 높이고, 연극 감상을 통해 문화적 소양을 기를 수 있다.
 2. 연극 제작 과정을 체험하며 자기표현 능력과 협업 능력을 함양할 수 있다. ",36.15917383,128.2429083
462,아포중학교,김천시,32.0,900.0,도덕,함께 생각하고 배우는 토론 수업,"
 1. 다양한 주제에 대해 생각하는 능력을 기르고 자신의 생각을 논리적으로 말할 수 있다.
 2. 토론을 통해 타인의 의견을 경청하는 능력과 민주시민으로 필요한 의사조정능력을 기를 수 있다.
 3. 자신의 생각을 말하고 친구의 의견을 들어보는 과정에서 자신과의 대화, 타인과의 대화, 사물과의      대화를 통해 깊이 있는 배움에 도달하고자 함.  ",36.15917383,128.2429083
463,아포중학교,김천시,32.0,900.0,기술가정,뚝딱뚝딱반,"
 1. 자아존중감을 향상시키고 긍정적인 자아정체감을 형성하는 능력을 기를 수 있다.
 2. 청소년기에 또래 친구 및 이성 교제의 올바른 관계 능력을 함양할 수 있다. 
 3. 청소년의 영양과 올바른 식습관 형성 능력을 기를 수 있다.
 4. 기초 바느질 실습을 통해 실행활에 필요한 기본적인 소품을 만들 수 있는 능력을 기를 수 있다.",36.15917383,128.2429083
464,아포중학교,김천시,32.0,900.0,과학,신비한 과학의 세계,"
? 다양한 과학 활동을 통해 과학 개념, 원리, 탐구 방법을 익히고 과학적 태도를 기른다.",36.15917383,128.2429083
465,어모중학교,김천시,7.0,500.0,국어,감성을 키우는 시낭송,시 작품에 대한 이해를 바탕으로 여러 사람 앞에서 자신 있게 시를 낭송하고 자신을 표현할 수 있도록 한다.,36.20138852,128.1090762
466,어모중학교,김천시,7.0,500.0,기술가정,Making,"학생들이 실천적 문제해결능력, 통합적 자기 관리능력, 자기 주도적 진로개발 능력 등을 기를 수 있도록 한다.",36.20138852,128.1090762
467,어모중학교,김천시,7.0,500.0,과학,생활 속의 창의 과학,"수직정원 만들기, 롤링볼 장치 제작을 통해 창의력과 융합적 문제해결 능력을 기른다.",36.20138852,128.1090762
468,어모중학교,김천시,7.0,500.0,영어,영어로 만나는 영미문화,영미 문화를 경험할 수 있는 활동들을 통해 영어 이해·표현 능력을 기르고 세계 공동체의 구성원으로서의 역량을 기른다.,36.20138852,128.1090762
469,운남중학교,김천시,209.0,2100.0,국어,국어와 생활,"
 1. 실제적인 삶의 맥락에서 국어를 사용함으로써 국어 능력을 함양할 수 있다.
 2. 다양한 문학 감상 활동 및 창작 활동을 통해 문화 향유 역량을 함양할 수 있다. ",36.12200032,128.1791173
470,운남중학교,김천시,209.0,2100.0,사회,꿈과 끼를 키우는 경제교실,"
 1. 실제적인 생활에서 선택의 문제에 직면했을 경우 합리적인 선택을 할 수 있는 능력을 함양할 수 있다.
 2. 자원을 효율적이고 합리적으로 관리할 수 있는 방법을 알고 실천할 수 있는 능력을 함양할 수 있다.",36.12200032,128.1791173
471,운남중학교,김천시,209.0,2100.0,수학,체험을 통해 배우는 창의 수학,"
 1. 다양한 수학 체험을 통하여 수학적 사고력과 창의성을 함양한다.
 2. 다양한 수학 체험을 통해 수학의 가치를 이해하고 수학에 대한 긍정적인 태도를 함양한다.",36.12200032,128.1791173
472,운남중학교,김천시,209.0,2100.0,과학,슬기로운 생활과학 탐구생활,"
 1. 과학에 대한 흥미를 갖고, 과학적 태도를 기른다.
 2. 과학적 탐구 능력, 사고력, 창의력을 기를 수 있다.",36.12200032,128.1791173
473,운남중학교,김천시,209.0,2100.0,영어,노래로 배우는 영어,"
 1. 다양한 활동을 통해 영어에 흥미를 일으키고 자신감 있게 의사소통할 수 있는 능력을 기른다.
 2. 팝송 및 영화 OST 감상 후 쉽고 재미있는 관련 활동을 실시해 영어의 4가지 기능을 고루 기른다.",36.12200032,128.1791173
474,율곡중학교,김천시,131.0,2700.0,국어,북아트," 1. 독서를 생활화하는 습관을 기를 수 있다.
2. 다양한 독후활동을 통해 깊이 있는 독서를 할 수 있다.",36.12191192,128.1859834
475,율곡중학교,김천시,131.0,2700.0,국어,시에 물들다,"1. 다양한 활동을 통해 시와 친해지는 계기를 마련한다.
2. 시를 통해 자신의 마음을 치유하고 성찰하면서 다른 사람도 이해하고 공감할 수 있다.",36.12191192,128.1859834
476,율곡중학교,김천시,131.0,2700.0,영어,펀펀잉글리쉬,"1. 영시, 원서 읽기, 팝송, 애니메이션 등 다양한 영어 관련 자료 및 매체를 활용하여 생활에 활용할 수 있는 학습이 되도록 한다.
2. 영어에 대한 재미와 흥미를 가질 수 있도록 한다.
3. 영어 문화권에 대해 이해함으로써 우리 문화와의 차이점을 인식하고 올바른 가치관을 기른다.",36.12191192,128.1859834
477,율곡중학교,김천시,131.0,2700.0,영어,미디어로 배우는 영어,"1. 다양한 자료와 활동을 이용한 영어 학습을 통해 영어 능력을 기를 수 있다.
2. 영어권 문화에 대한 이해를 통해 세계 시민역량을 키울 수 있다.",36.12191192,128.1859834
478,율곡중학교,김천시,131.0,2700.0,수학,체험수학," 1. 다양한 활동을 통해 수학에 대한 흥미를 유발할 수 있다.
2. 여러 가지 현상을 수학적으로 관찰하고 해석하는 능력을 기를 수 있다.",36.12191192,128.1859834
479,율곡중학교,김천시,131.0,2700.0,수학,감성수학," 1. 다양한 활동을 통해 수학의 흥미를 유발할 수 있다.
2. 여러 가지 현상을 수학적으로 관찰하고 해석하는 능력을 기를 수 있다.",36.12191192,128.1859834
480,율곡중학교,김천시,131.0,2700.0,과학,생활속 과학탐구,"1. 일상생활 속에서 과학적 원리를 찾아 설명할 수 있다.
2. 과학적 원리를 활용하여 간단한 구조물을 설계·제작 할 수 있다. 
3. 과학수사에 활용되는 과학적 원리를 이해하고, 과학적 방법을 추리와 수사를 할 수 있다.",36.12191192,128.1859834
481,율곡중학교,김천시,131.0,2700.0,과학,보글뽀글과학탐구," 1. 생활 속 과학원리와 현상을 찾고 과학적 탐구과정을 통해 과학적 탐구를 할 수 있다.
2. 과학에 대한 친근감과 흥미를 높일 수 있다.",36.12191192,128.1859834
482,율곡중학교,김천시,131.0,2700.0,기술가정,핸드메이커," 1. 창의적인 기법을 활용하여 실생활에 도움이 되는 용품을 만들 수 있다
2. 다양한 재료와 기법을 활용할 기회를 제공한다.",36.12191192,128.1859834
483,율곡중학교,김천시,131.0,2700.0,기술가정,슬기로운기술생활 ," 1. 다양한 활동을 통해 기술의 흥미를 유발할 수 있다.
2. 일상생활에서 기술과 관련된 사례에 관심을 가질 수 있다.",36.12191192,128.1859834
484,지품천중학교,김천시,11.0,700.0,국어,작은 시집 만들기,"
 1. 일상의 경험을 다양한 장르의 시로 창작할 수 있다.
 2. 비유와 상징의 표현 방법을 이해하고 활용할 수 있다. ",35.91764637,127.9631045
485,지품천중학교,김천시,11.0,700.0,수학,수학 체험반,"
 1. 수학적 원리가 포함된 다양한 활동을 하면서 수학적으로 사고하는 힘을 기를 수 있다.
 2. 문제해결 방법을 공유하면서 의사소통 능력과 협업 능력을 함양할 수 있다. ",35.91764637,127.9631045
486,지품천중학교,김천시,11.0,700.0,과학,생활 속에 함께하는 과학 원리,"
 문제해결, 의사소통, 토론, 실험, 체험 등 다양한 활동으로 학생이 학습의 주체가 되어 자기 주도적으로 탐구하면서 창의력과 과학적 탐구력, 문제해결력을 함양할 수 있다.",35.91764637,127.9631045
487,지품천중학교,김천시,11.0,700.0,기술가정,핸드 메이커,"
 1. 창의적이고 친환경적인 아이디어로 실생활에 유용한 물건을 만들어 봄으로 실천적 문제 해결 능력과 생활 자립 능력을 기르고 지속가능한 삶을 실천 한다.
2. 절기 음식 만들기를 통해서 계절의 변화 속에서 삶의 여유를 즐기고 전통 문화를 계승 발전할 수 있도록 한다. 
3. 간단한 음식 만들기를 통해서 기본적인 식생활 문제를 스스로 해결할 수 있도록 한다.  ",35.91764637,127.9631045
488,지품천중학교,김천시,11.0,700.0,정보,정보 관련 미래 직업 창직,"
 1. 정보 문화와 정보사회에 대한 명확한 문제를 파악하고 해결방법을 설계할 수 있다. 
 2. 해결방법을 통해서 정보(스프트웨어)와 관련된 미래직업을 개인의 입장에서 창직할 수 있다.
 3. 자기 모둠의 미래직업 창직 활동을 발표와 토론을 통해서 이해하고 협력할 수 있다.",35.91764637,127.9631045
489,한일여자중학교,김천시,96.0,1380.0,국어,문학(文學)은 내친구,"1. 문학에 대한 이해를 높이고, 시와 소설을 활용하여 문학에 대한 통찰력을 기를 수 있다.
2. 문학과 관련된 다양한 활동을 통해 시나 소설에 흥미를 느끼고 문학적 감수성을 함양할 수 있다. ",36.13774035,128.0958438
490,한일여자중학교,김천시,96.0,1380.0,사회,기후 지역에 따른 생활 모습 ,"1. 세계의 각 기후 지역의 위치와 관련된 국가를 알 수 있다.
2. 각 각의 기후와 관련된 국가의 자연환경, 산업활동, 문화를 이해할 수 있다. ",36.13774035,128.0958438
491,한일여자중학교,김천시,96.0,1380.0,과학,생물의 다양성을 주제로 소책자 만들기,"1. 생물의 다양성을 이해하고, 변이의 관점에서 환경과 생물 다양성의 관계를 설명할 수 있다.
2. 생물 종의 개념과 분류 체계를 이해하고 생물을 계 수준에서 분류할 수 있다.
3. 생물 다양성 보전의 필요성을 이해하고, 생물 다양성 유지를 위한 활동 사례를 조사하여 발표할 수 
 있다.",36.13774035,128.0958438
492,한일여자중학교,김천시,96.0,1380.0,수학,수학과 함께하는 예술활동,"1. 스트링아트 작품 감상을 통해 점과 선에 대한 개념을 이해하고 설명할 수 있다.
2. 선에 대한 수학개념을 활용하여 스트링아트 작품을 완성한다.
3. 테셀레이션 작품 감상을 통해 다양한 평면도형의 특징을 알고 설명할 수 있다.
4. 도형에 대한 수학개념을 활용하여 자신만의 테셀레이션 작품을 완성한다.",36.13774035,128.0958438
493,한일여자중학교,김천시,96.0,1380.0,기술가정,파우치 만들기,"1. 기초바느질을 습득하여 자립적인 의생활을 할 수 있는 기본 능력을 기를 수 있다.
2. 다양한 스티치를 활용하여, 나만의 창의적인 파우치를 완성할 수 있다.",36.13774035,128.0958438
494,가은중학교,문경시,15.0,700.0,국어,마음 성장을 위한 국어활동,"
? 청소년 소설과 시를 읽고 다양한 활동을 통해 문학을 읽는 즐거움을 안다.
? 책 읽기를 통해 성찰한 자신의 모습과 알게 된 세상의 모습을 글로 표현할 수 있다.",36.64547535,128.0711654
495,가은중학교,문경시,15.0,700.0,영어,미드를 통한 생생 영어,"
·미국 드라마를 보고 주요 단어와 표현을 익힐 수 있다.
·미국 드라마를 보고 미국 문화에 대해 이해할 수 있다.",36.64547535,128.0711654
496,가은중학교,문경시,15.0,700.0,수학,수학을 품다,"
1. 다양한 체험 및 탐구 활동을 통해 수학에 대한 가치와 필요성을 인식한다.
2. 다양한 체험 및 탐구 활동을 통해 수학적 흥미를 높이고 수학적 유용성 및 즐거움을 발견할 수 있다.",36.64547535,128.0711654
497,가은중학교,문경시,15.0,700.0,과학,생활 속 과학 탐구,"
체험과 활동을 중심으로 생활 속에서 쉽게 접할 수 있는 과학 탐구 주제를 탐구하여 과학 탐구 능력과 과학적 사고력을 기른다.",36.64547535,128.0711654
498,마성중학교,문경시,6.0,700.0,국어 ,내 손으로 그리는 책,"책 읽기를 통해 자신이 관심 있는 직업 세계에 대해 깊이 있게 탐구하고, 책 표지를 창의적으로 제작하는 과정을 통해 책의 가치를 내면화할 수 있다. ",36.69529959,128.133819
