학교명,위치,학생수,예산(만원),매칭교과,강좌명,활동목표
무을중학교,구미시,4,500,국어,나만의 독서 놀이터,"
 1. 창의적인 독서활동을 통해 독서에 대한 흥미와 동기를 가진다.
 2. 다양한 방법으로 독후 활동을 펼쳐 나만의 독서 포트폴리오를 만든다."
무을중학교,구미시,4,500,사회,지도와 함께하는 세계여행,지도가 담고 있는 다양한 지리 정보에 관심을 가지고 문제를 해결할 수 있는 시민 의식 및 창의적 사고력을 기른다.
무을중학교,구미시,4,500,수학,손으로 만드는 수학,"
1. 여러 가지 조형예술품, 공예품을 직접 만들어보고, 그 속에 숨어있는 수학적 원리와 성질을 탐구하는 과정을 통해 미술적 감각을 익히고 수학에 대한 흥미를 높일 수 있다.
2. 활동을 통하여 수학적으로 사고하는 능력을 기를 수 있다."
무을중학교,구미시,4,500,과학,펀펀과학,"
미래사회가 요구하는 융합적이고 독창적인 사고력을 가진 인재를 양성하고, 자연현상에 대해 의문을 갖는 태도를 길러 창의성과 문제해결력을 기른다."
봉곡중학교,구미시,243,3000,국어,나도 작가,"
 1. 자신의 일상에서 의미 있는 경험을 찾아 다양한 갈래의 글로 표현할 수 있다.
 2. 자신의 삶과 경험을 바탕으로 독자에게 감동이나 즐거움을 주는 글을 쓸 수 있다."
봉곡중학교,구미시,243,3000,국어,문학에서 나를 만나다,"
 1. 우리의 삶과 문학이 밀접하게 연관되어 있다는 것을 실제 문학작품을 통해 깨달을 수 있다.
 2. 문학작품을 읽고 자신의 느낌과 생각을 다양한 방법을 통해 표현할 수 있다."
봉곡중학교,구미시,243,3000,국어,문학과 떠나는 여행,"
? 시를 통해 세상을 새롭게 바라보고 마음의 힘을 키울 수 있다.
? 시를 읽고 쓰는 습관을 형성하여 시와 친해지는 계기를 마련한다."
봉곡중학교,구미시,243,3000,사회,교과서 밖 지리 여행,"지리에 대한 이해를 높이고, 실생활 속에서 활용되고 있는 지리적 지식을 바탕으로 창의력과 문제 해 결 능력, 비판적 사고력, 협동심을 함양할 수 있다."
봉곡중학교,구미시,243,3000,사회,슬기로운 경제생활,"
 1. 경제용어를 이해하고, 일생동안 이루어지는 경제생활을 파악하여 경제 문제해결능력을 기를 수 있다.
 2. 다양한 경제활동을 통해 의사소통 능력과 협업 능력을 함양할 수 있다."
봉곡중학교,구미시,243,3000,수학,수학공작소,"
가. 수학적 의사소통능력 및 수학학습 성공경험 확대로 수학에 대한 흥미와 자신감 향상
나. 팀 프로젝트 수업을 통해 문제해결과정을 표현할 수 있는 의사소통능력 향상
다. 수학적 구체물을 조작하며 그 의미를 알아보는 과정을 통해 수학에 대한 긍정적인 인식 향상"
봉곡중학교,구미시,243,3000,수학,수학으로 바라보는 세상(수바세),"
 1. 교과서 밖 다양한 수학체험 활동을 통해 수학에 대한 흥미를 높이고, 구체적 조작물을 통한 ‘주제탐구수업’을 통해 학생들의 수학적 직관력, 추론능력, 문제해결력을 키운다.
 2.생활 곳곳에 숨어있는 수학을 발견하고, 다양한 만들기를 통해 서로 협력하면서 올바른 인성을 기른다."
봉곡중학교,구미시,243,3000,기술가정,모두 가치 메이커 기술,"
 1.메이커 활동을 통해 문제해결능력 및 창의적 사고를 함양하며 기술적 역량을 향상시킬 수 있다.
 2.공동체 안에서 가치 있는 제품을 협업하여 만들어봄으로써 협업 능력 향상 및 생활 능력을 함양할 수 있다."
봉곡중학교,구미시,243,3000,기술가정,삶의 힘을 키우는 가정생활,"
 1.실습 노작 활동을 통해 문제해결능력 및 창의적 사고를 함양하며 기술적 역량을 향상시킬 수 있다.
 2.공동체 안에서 가치 있는 제품을 협업하여 만들어봄으로써 협업 능력 향상 및 생활 능력을 함양할 수 있다."
봉곡중학교,구미시,243,3000,기술가정,더불어 살아가는 기술 가정,"
 1.메이커 활동을 통해 문제해결능력 및 창의적 사고를 함양하며 기술적 역량을 향상시킬 수 있다.
 2.공동체 안에서 가치 있는 제품을 협업하여 만들어봄으로써 협업 능력 향상 및 생활 능력을 함양할 수 있다."
상모중학교,구미시,209,2500,국어,행복한 책 읽기,"자료를 참고하며 자신이 선정한 책을 읽고, 매시간 글과 관련된 자신의 경험이나 깨달은 점을 독서 활동지에 기록한다. 책을 다 읽은 뒤에는 그동안 기록한 독서 활동지를 종합하여 자신의 감상을 다양한 방법으로 표현한다."
상모중학교,구미시,209,2500,과학,손과 눈이 즐거운 과학 이야기,손으로 만드는 과정에서의 즐거움을 찾고 눈으로도 보기 좋은 결과물을 만들어 봄으로써 오감으로 느끼는 과학 체험활동을 진행한다.
상모중학교,구미시,209,2500,기술가정,생활용품 제작하기,"생활 속의 제품이 지닌 문제를 창의적인 아이디어를 활용하여 해결하는 과정을 통해 편리한 제품들을 다양하게 만들고 있다. 간단한 생활용품을 창의적으로 구상하여 설계하고 만들어 봄으로써, 제조과정을 이해할 수 있다."
상모중학교,구미시,209,2500,사회,세계로 나아가는 민주시민,자신만의 관광 안내책 및 문화지도를 완성하여 다앙한 나라의 문화적 특성을 존중하고 배려하는 세계시민의 자질을 함양시킬 수 있도록 한다.
선산중학교,구미시,109,1300,국어,공감 소통반,자신과 타인의 감정과 욕구 알아차림 활동을 통하여 상호 공감 소통하는 능력을 키울 수 있다.
선산중학교,구미시,109,1300,한문,한자 어휘력 증진반,"
기초 생활 한자 150자를 학습하고 생활 어휘 및 타 교과에 대한 어휘력을 증진하여 풍요로운 언어생활과 기초 학습능력을 증진시킨다."
선산중학교,구미시,109,1300,수학,살아있는 수학,"자료를 정리하고 해석하는 활동을 통해 수학이 현실 세계의 삶을 정리하고 이해하는 데 관련이 있음을 알고, 여러 가지 수학 체험 활동을 통하여 수학에 대한 재미를 느낄 수 있다."
선산중학교,구미시,109,1300,과학,생활 속 과학반,"
 1. 일상생활에서 발견할 수 있는 과학적 현상과 원리를 찾는 계기를 마련한다.
 2. 과학적인 지식이 반영된 다양한 제작 활동을 통해 조작적 능력과 창의적인 사고를 기른다.
 3. 과학적 지식, 기능, 태도를 함양하여 과학적 능력을 높이며 원리에 대한 호기심을 기른다."
송정여자중학교,구미시,181,1900,국어,문학과 매체로 생각 키우기,"
1. 문학 작품을 통하여 국어과의 듣기, 말하기/읽기/쓰기 영역을 통합 운영하여 학생들의 실질적인 언어 사용능력 및 문학감상능력을 함양한다.
2. 인터넷 매체와 영상 매체를 활용하여 사회문화 현상을 접하는 과정에서 매체의 특성을 이해하고 내용의 타당성을 판단할 수 있으며 공동체와 세상에 대한 사고의 폭을 넓힐 수 있다."
송정여자중학교,구미시,181,1900,국어,국어로 바라보는 세상 읽기,"
 1. 자신의 삶과 경험을 돌아보고 ‘나’를 주제로 감동이나 즐거움을 주는 다양한 표현을 할 수 있다. 
 2. 시, 수필, 소설 등 문학을 통해 삶을 성찰하고 다양한 가치를 발견할 수 있다. 
 3. 뉴스와 영상을 활용한 여러 활동을 통해 공동체와 세상에 대한 사고를 넓힐 수 있다."
송정여자중학교,구미시,181,1900,사회,지도와 함께하는 세계탐구반,"
1. 다양한 정보를 활용하여 세계 각 지역의 자연적, 문화적 특징에 대해 탐색한다.
2. 지구촌의 특징과 변화등에 관한 탐구를 통해 한국인으로서의 정체성과 세계 시민으로서의 자질을 고취한다."
송정여자중학교,구미시,181,1900,사회,송정 시사인,"
뉴스를 해석하고 시사 정보를 얻는 과정을 통해 사회과의 기본 개념을 학습하고 사회의 다양한 현상을 이해할 수 있다."
송정여자중학교,구미시,181,1900,수학,마테마티카,"
1. 교과 학습 내용을 기반으로 생활 주변의 수학을 찾을 수 있다.
2. 수학의 평면, 입체적 표현 활동을 통해 창의적인 사고능력을 키울 수 있다."
송정여자중학교,구미시,181,1900,수학,체험으로 즐기는 수학,"
1. 교과 내용과 연계하여 체험에서 나오는 호기심과 즐거움을 느끼게 한다.
2. 다양한 수학 교구재를 활용하여 체험하며 생활 속 수학의 연관성에 대하여 알게 한다."
송정여자중학교,구미시,181,1900,과학,생물환경탐구반,"
1. 현미경을 이용하여 여러 가지 미시세계를 관찰하고 세포와 미생물의 특징을 설명할 수 있다.
2. 생명과학과 우리 주변의 생태계에 관심을 가지고 생태계 보존의 중요성을 설명할 수 있다."
송정여자중학교,구미시,181,1900,과학,생활 과학반,"
 1. 생활 속 과학현상에 대한 이해와 체험, 관찰, 실험을 통해 과학의 친밀감을 높일 수 있다.
 2. 과학 실험 활동을 통해 과학의 유용성을 알게 하여 과학의 생활화를 실현할 수 있다."
오상중학교,구미시,30,1100,국어,독(讀)한 토론,생각의 폭을 넓히는 독서 활동을 기반으로 자신의 의견과 정서를 나누는 토의 활동을 통해 의사소통 능력을 기른다.
오상중학교,구미시,30,1100,사회,교실 속 다양한 사회 여행,"우리 생활 속 무심코 지나치는 많은 사건에서 역사적?공간적?윤리적?사회적 관점으로 현실의 복합적 이면을 다층적으로 이해할 수 있는 능력일 기르고, 공동체 구성원과 조화롭게 살아갈 수 있는 민주시민 의식을 함양하는 프로그램"
오상중학교,구미시,30,1100,수학,사고력 수학,두뇌를 계발시킬 수 있는 다양한 수학 활동을 통해 사고력을 키우는 프로그램
오상중학교,구미시,30,1100,수학,아트 수학,수학이 숨어있는 다양한 활동을 통해 수학의 심미성을 키우는 프로그램
오상중학교,구미시,30,1100,과학,3D공작소,3D프린터를 활용한 공간적인 사고능력을 지닌 창의적인 인재 양성
오상중학교,구미시,30,1100,영어,영어책 읽기,영어 동화를 읽고 독서 일지 작성 및 다양한 영어 표현 익히기
오상중학교,구미시,30,1100,영어,영어로 보는 세상,영자신문을 활용하여 시사 상식 알아보기
오상중학교,구미시,30,1100,영어,영어단어랑 놀자,클래스카드 프로그램을 활용하여 단어 익히기
오상중학교,구미시,30,1100,기술가정,실생활 전문가,기술과 가정영역에서 지혜롭게 살아가는 방법을 생각하고 실천해보는 프로그램
오태중학교,구미시,114,1700,국어,독서의 힘,"
 1. 한 권의 책을 선정하여 읽고 감상문을 쓸 수 있다.
 2. 친구와 읽은 책에 대해 대화하며 타당성을 판단하며 들을 수 있다."
오태중학교,구미시,114,1700,영어,영어랑 놀자,"
 그림책을 바탕으로 다양한 활동을 통해서 폭넓은 영어를 접하고 책의 주제와 관련된 정서를 
 함양할 수 있다."
오태중학교,구미시,114,1700,기술가정,배움과 나눔의 기가시간,"
 1. 다양한 리사이클링 활동을 통해 자신의 개성을 표현하고, 친환경 의생활을 실천할 수 있다.
 2. 자신의 아이디어를 도면에 표현하여 창의적인 스마트폰 거치대를 제작할 수 있다."
오태중학교,구미시,114,1700,도덕,나의 자서전 쓰기,"
 1. 자신의 지나온 삶을 성찰하고 미래의 자아상을 계획할 수 있다. 
 2. 자신만의 미니북 만들기 활동을 통해 중학생으로서의 바람직한 자아정체성을 형성할 수 있다."
옥계동부중학교,구미시,289,2700,국어,독서로 빛나는 나,독서를 통해 자신의 생각과 반응을 말과 글로 솔직하게 드러낼 수 있고 편집과 디자인 능력을 발휘하여 자신만의 책을 만들며 내가 속한 세계와 타인과의 소통 능력을 기를 수 있다.
옥계동부중학교,구미시,289,2700,국어,나의 하루,"일상의 다양한 소재를 활용하여 일기, 수필, 시 등 자유로운 글쓰기 활동을 하고 한 편의 책을 완성해 보는 과정을 통해 창의적 사고력을 기를 수 있다."
